Disease,Product_Name,Product_Type,Body_part,Usage,Ingredients,Price,Product_Country,Remark,Link
Erythema,아토앤오투 옥시젠 베이비 Lotion,Lotion,Body,"보습, 영양, 피부밸런스","산소수, 해바라기씨 Oil, 황금, 편백나무, 마카다미아씨 Oil, 올리브Oil, 오레가노, 화이트월로우","20,400원/160g",한국,,https://www.atono2.com/product/detail.html?product_no=13&cate_no=163&display_group=1
Erythema,아토앤오투 약산성 베이비 바스 & Shampoo,BodayWash_Shampoo,Scalp,"보습, 영양, 피부밸런스","산소수, 병풀추출물, 황금, 편백나무, 판테놀, 마치현추출물, 오레가노, 화이트월로우","22,400원/300g",한국,,https://www.atono2.com/product/detail.html?product_no=52&cate_no=163&display_group=1
Erythema,아토앤오투 스파우플러스 리포좀 Cream,Cream,Face,"보습, 가려움완화","리포솜, 세라마이드, 온천수, 올리브Oil, 비타민 F 등","24,500원/50ml",한국,,https://www.atono2.com/product/detail.html?product_no=288&cate_no=181&display_group=1
Erythema,아토앤오투 스파우플러스 리포좀 Lotion,Lotion,Body,"보습, 가려움완화","리포솜, 세라마이드, 온천수, 약쑥추출물(진정,재생), 락토바실러스 콩발효추출물(보습, 장벽강화) 등","29,800원/200ml",한국,,https://www.atono2.com/product/detail.html?product_no=289&cate_no=181&display_group=1
Erythema,아토앤오투 스파우플러스 리포좀 수딩Gel,Gel,Face,"보습, 가려움완화","리포솜, 세라마이드, 온천수, 약쑥추출물(진정,재생), 락토바실러스 콩발효추출물(보습, 장벽강화) 등","29,800원/200ml",한국,,https://www.atono2.com/product/detail.html?product_no=290&cate_no=181&display_group=1
Erythema,티큐라 아토바이탈 바디Lotion,Lotion,Body,보습,"하이알루로닉애씨드(주름개선, 탄력 증강), 다이프로필렌글라이콜(보습), 병풀(피부진정), 로즈마리, 녹차, 마트리카이아추출물 등","25,600원/250ml",한국,,https://www.tycura.com/goods/goods_view.php?goodsNo=1000000033&mtn=16%5E%7C%5E%EC%95%84%ED%86%A0%EB%B0%94%EC%9D%B4%ED%83%88_%EC%83%B5_%EB%8B%A8%ED%92%88%5E%7C%5En
Erythema,티큐라 아토바이탈 모이스트Cream,Cream,Face,"보습, 영양","시어버터(보습, 영양), 다이프로필렌글라이콜(보습), 병풀(피부진정), 로즈마리, 녹차, 마트리카이아추출물 등","35,100원/70g",한국,,https://www.tycura.com/goods/goods_view.php?goodsNo=1000000035&mtn=16%5E%7C%5E%EC%95%84%ED%86%A0%EB%B0%94%EC%9D%B4%ED%83%88_%EC%83%B5_%EB%8B%A8%ED%92%88%5E%7C%5En#
Erythema,티큐라 아토바이탈 부스트Oil,Oil,Face,"피지조절, 장벽강화, 재생","호호바씨Oil(피지 조절), 달맞이꽃 Oil(장벽강화, 재생),병풀(피부진정), 로즈마리, 녹차, 마트리카이아추출물 등","32,300원/150ml",한국,,https://www.tycura.com/goods/goods_view.php?goodsNo=1000000034&mtn=16%5E%7C%5E%EC%95%84%ED%86%A0%EB%B0%94%EC%9D%B4%ED%83%88_%EC%83%B5_%EB%8B%A8%ED%92%88%5E%7C%5En
Erythema,세라피 에이리페어 Toner,Toner,Face,"장벽강화, 수분공급, 진정(쿨링)","히알루론산, 락토바실러스, 병풀추출물, 쑥 잎 추출물 등","24,300원/125ml",한국,,https://cellapy.co.kr/product/detail.html?product_no=277&cate_no=308&display_group=1
Erythema,세라피 에이리페어 Lotion,Lotion,Body,"진정, 주름개선, 미백","인체지방조직유래 줄기세포배양액, 흰 목이버섯, 노니, 병풀, 포공영, 장엽대황 뿌리 등","26,100원/125ml",한국,,https://cellapy.co.kr/product/detail.html?product_no=278&cate_no=308&display_group=1
Erythema,세라피 에이리페어 Cream,Cream,Face,"장벽강화, 탄력, 보습, 유수분밸런스","인체지방조직유래 줄기세포배양액(장벽 강화), 하이드롤라이즈드 콜라겐(수분공급, 탄력강화), 병풀(진정), 시어버터(밸런스케어) 등","33,300원/50ml",한국,,https://cellapy.co.kr/product/detail.html?product_no=335&cate_no=308&display_group=1
Erythema,세라피 에이리페어 오리지날 Cream,Cream,Face,보습,"인체지방조직유래 줄기세포배양액, 하수오, 판테놀, 쉐어버터, 팔각회향, 천문동 등","31,500원/50ml",한국,,https://cellapy.co.kr/product/detail.html?product_no=418&cate_no=308&display_group=1
Erythema,세라피 에이리페어 Cream BodayWash,Body_wash,Body,"진정, 장벽강화, 보습","인체지방조직유래 줄기세포배양액, 호호바씨Oil(진정), 티트리 추출물(진정), 세라마이드, 판테놀, 히알루론산","13,500원/500ml",한국,,https://cellapy.co.kr/product/detail.html?product_no=966&cate_no=308&display_group=1
Erythema,세라피 에이리페어 라이트 Toner,Toner,Face,"수분 공급, 장벽강화","인체지방조직유래 줄기세포배양액, 미네랄워터(집중 수분 공급), 아연/마그네슘/칼슘(수분 손실방지) 등","21,600원/200ml",한국,,https://cellapy.co.kr/product/detail.html?product_no=688&cate_no=307&display_group=1
Erythema,세라피 에이리페어 라이트 페이스 & 바디Lotion,Lotion,Body,"수분 공급, 장벽강화","인체지방조직유래 줄기세포배양액, 에델바이스캘러스배양추출물(피부 방어력 강화), 프로폴리스 추출물(수분보충 & 피부 보호)","26,100원/200ml",한국,,https://cellapy.co.kr/product/detail.html?product_no=690&cate_no=307&display_group=1
Erythema,세라피 아토리페어 Lotion,Lotion,Body,"보습, 진정","프로폴리스(보습&수분강화), 병풀, 세라마이드, 식물성 스쿠알란(윤기케어)","19,800원/200ml",한국,,https://cellapy.co.kr/product/detail.html?product_no=1123&cate_no=307&display_group=1
Erythema,세라피 아토리페어 Cream,Cream,Face,"보습, 진정","프로폴리스(보습&수분강화), 녹차, 판테놀, 시어버터","19,800원/100ml",한국,,https://cellapy.co.kr/product/detail.html?product_no=1124&cate_no=307&display_group=1
Erythema,더순해 아토솔루션 탑투토워시,Body_wash,Body,보습,"병풀, 판테놀, 노니, 호호바씨, 알란토인, 세라마이드","29,000원/245ml",한국,,https://www.thesoonhae.com/shop_goods/goods_view.htm?category=01010000&goods_idx=79287&goods_bu_id=
Erythema,더순해 아토솔루션 베이비Lotion,Lotion,Body,"보습, 장벽강화","병풀, 판테놀, 노니, 호호바씨, 알란토인, 세라마이드","31,000원/245ml",한국,,https://www.thesoonhae.com/shop_goods/goods_view.htm?category=01020000&goods_idx=79261&goods_bu_id=
Erythema,더순해 아토솔루션 집중케어Cream,Cream,Face,"진정, 장벽보호, 보습","병풀, 판테놀, 노니, 호호바씨, 알란토인, 세라마이드","33,000원/100ml",한국,,https://www.thesoonhae.com/shop_goods/goods_view.htm?category=01030000&goods_idx=79288&goods_bu_id=
Erythema,아이수피아 아토 센서티브 약산성 버블 클렌저,Collagen,Face,"진정, 수분유지",편백수 등,"22,000원/150ml",한국,,http://www.isupia.com/shop/shopdetail.html?branduid=868400&xcode=001&mcode=004&scode=&type=X&sort=manual&cur_code=001&GfDT=bmV8UQ%3D%3D#
Erythema,아토민들레 얼굴용 Lotion,Lotion,Body,"보습, 장벽강화, 색상개선","세라마이드, 판테놀, 히알루론산, 알라토인, 서양민들레(진저), 나이아시아마이드, 시어버터 등","9,900원/90ml",한국,,https://smartstore.naver.com/anshop7/products/2527082298?site_preference=device&NaPm=ct%3Dkgp65e7v%7Cci%3Dshopn%7Ctr%3Dmo%7Chk%3Dd9369080b03d7445a4749fcc5f6f0adcb7112581%7Ctrx%3Dundefined
Erythema,팜트리 더 순한 아토Lotion,Lotion,Body,"보습, 장벽강화, 가려움개선","밀싹(피부조직 재생), 시어버터, 마카다미아씨Oil, 포도씨Oil, 호호바에스터, 세라마이드, 병풀, 쇠비름",25.900원/220ml,한국,,http://www.pharmtreemall.com/goods/goods_view.php?goodsNo=47
Erythema,팜트리 더 순한 아토Cream,Cream,Face,"보습, 수분유지, 피부재생","밀싹(피부조직 재생), 세라마이드","23,900원/125ml",한국,,http://www.pharmtreemall.com/goods/goods_view.php?goodsNo=48
Erythema,팜트리 더 순한 아토Oil,Oil,Face,"보습, 영양","밀싹(피부조직 재생),해바라기씨 Oil, 오렌지 Oil, 만다린껍질Oil, 아보카도, 올리브, 호호바, 제주동백, 녹차, 리씨열매Oil",27.900원/200ml,한국,,http://www.pharmtreemall.com/goods/goods_view.php?goodsNo=55
Erythema,쥬디메르 마이아토 인텐시브 Cream,Cream,Face,"장벽강화, 보습, 진정","펩타이드/ 5가지 아미노산(장벽개선), 세라마이드, 베타글루칸, 황련, 어성초, 황금","32,000원/50ml",한국,,http://jdcos.co.kr/shop/goods/goods_view.php?goodsno=15&category=012
Erythema,쥬디메르 마이아토 인텐시브 Lotion,Lotion,Body,"장벽강화, 보습, 진정","펩타이드/ 5가지 아미노산(장벽개선), 세라마이드, 베타글루칸, 황련, 어성초, 황금","27,000원/150ml",한국,,http://jdcos.co.kr/shop/goods/goods_view.php?goodsno=14&category=011003
Erythema,아토마유 플러스 수딩Gel,Gel,Face,"쿨링, 보습, 진정","마유(보습), 세라마이드, 병풀, 라벤더Oil, 캐모마일, 달맞이꽃, 로즈마리수","12,000원/200g",한국,,http://atomau.com/product/%EC%95%84%ED%86%A0%EB%A7%88%EC%9C%A0-%ED%94%8C%EB%9F%AC%EC%8A%A4-%EC%88%98%EB%94%A9%EC%A0%A4-200g/112/category/48/display/1/
Erythema,아토마유 플러스 Cream,Cream,Face,"영양 공급, 보습","마유(보습), 세라마이드, 병풀, 해바라기씨Oil, 호호바씨Oil, 로즈마리수, 시어버터","16,000원/200g",한국,,http://atomau.com/product/%EC%95%84%ED%86%A0%EB%A7%88%EC%9C%A0-%ED%94%8C%EB%9F%AC%EC%8A%A4-%ED%81%AC%EB%A6%BC-200g/39/category/48/display/1/
Erythema,아토마유 유아바스앤Shampoo 신생아 BodayWash,BodayWash_Shampoo,Scalp,보습,"마유(보습), 병풀, 베타글루칸, 녹차수, 로즈마리, 양배추 등","15,000원/500g",한국,,http://atomau.com/product/%EC%95%84%ED%86%A0%EB%A7%88%EC%9C%A0-%EC%9C%A0%EC%95%84%EB%B0%94%EC%8A%A4%EC%95%A4%EC%83%B4%ED%91%B8-%EC%8B%A0%EC%83%9D%EC%95%84%EB%B0%94%EB%94%94%EC%9B%8C%EC%8B%9C-500g/37/category/48/display/1/
Erythema,아토마유 플러스 Lotion,Lotion,Body,"보습, 수분손실 방지","마유(보습), 병풀, 호호바씨Oil, 캐모마일꽃, 마카다미아씨Oil, 로즈마리수","12,000원/200g",한국,,http://atomau.com/product/%EC%95%84%ED%86%A0%EB%A7%88%EC%9C%A0-%ED%94%8C%EB%9F%AC%EC%8A%A4-%EB%A1%9C%EC%85%98200g/36/category/48/display/1/
Erythema,아토프랜 아토 Shampoo,Shampoo,Scalp,"가려움완화, 진정, 보습","어성초/ 녹차/자소엽추출물(보습), 진피/감초/마치현(진정)","25,000원/500g",한국,,https://smartstore.naver.com/atofrien/products/3447448614
Erythema,아토프랜 아토 폼클랜징,Collagen,Face,"가려움완화, 보습","진달래, 어성초, 마치현","17,000원/150g",한국,,https://smartstore.naver.com/atofrien/products/3447445422
Erythema,아토프랜 아토 전용 바디Lotion,Lotion,Body,"가려움완화, 보습","진달래, 어성초, 마치현","24,000원/300g",한국,,https://smartstore.naver.com/atofrien/products/3447443432
Erythema,아토프랜 아토 Cream,Cream,Face,"가려움완화, 보습","진달래, 마치현, 호호바씨Oil, 알란토인","22,000원/80g",한국,,https://smartstore.naver.com/atofrien/products/3447441224
Erythema,아토프랜 아토 Essence,,Face,"진정, 보습, 영양공급","진달래, 마치현, 금은화, 판테놀, 베타글루칸","24,800원/50g",한국,,https://smartstore.naver.com/atofrien/products/3447438685
Erythema,아토프랜 아토 바디샤워,Body_wash,Body,"가려움완화, 보습",진달래추출물,"22,000원/500g",한국,,https://smartstore.naver.com/atofrien
Erythema,아토큐브 바디Lotion,Lotion,Body,"가려움완화, 보습",대풍자추출물(보습) 등,"38,000원/200ml",한국,,https://www.coupang.com/vp/products/169247638?itemId=484357960&vendorItemId=4219854778&q=%EC%95%84%ED%86%A0%ED%81%90%EB%B8%8C&itemsCount=36&searchId=78b58648bd9a4b6eaeda7ad03ea7e4aa&rank=1&isAddedCart=
Erythema,아토마미 순 바스앤Shampoo,Shampoo,Scalp,"장벽강화, 보습, 진정","세라마이드, 감마-PGA(보습), 컴프리뿌리, 약모밀, 소옆입, 퀸즈랜드, 라벤더Oil, 해바라기씨Oil 등","16,800원/300g",한국,,http://atomami.com/?act=shop.goods_view&GS=22
Erythema,아토마미 순 Cream,Cream,Face,"영양공급, 보습, ","세라마이드, 감마-PGA(보습), 바이오사카라이드검-1(보습), 컴프리뿌리, 약모밀, 소옆입, 퀸즈랜드, 라벤더Oil, 해바라기씨Oil 등","23,800원/160g",한국,,http://atomami.com/?act=shop.goods_view&GS=21
Erythema,아토마미 순 Lotion,Lotion,Body,"피부밸런스, 보습","세라마이드, 감마-PGA(보습), 바이오사카라이드검-1(보습), 베타글루칸, 베타인, 컴프리뿌리, 퀸즈랜드, 라벤더Oil, 해바라기씨Oil 등","16,800원/160g",한국,,http://atomami.com/?act=shop.goods_view&GS=20
Erythema,아토마미 순 수딩Gel,Gel,Face,"장벽강화, 진정, 손상개선","세라마이드, 감마-PGA(보습), 바이오사카라이드검-1(보습), 베타글루칸, 베타인, 컴프리뿌리, 퀸즈랜드, 라벤더Oil, 해바라기씨Oil 등","16,800원/160g",한국,,http://atomami.com/?act=shop.goods_view&GS=19
Erythema,베베드몽 에이티 수딩 Cream,Cream,Face,"보습, 장벽강화","오미자/ 시조필란/ 세라마이드/ 피토스핑고신(보습, 장벽강화) 판테놀, 시어버터, 올리브Oil, 프로폴리스 등","22,000원/30g",한국,,http://bebedemong.com/product/%EB%B2%A0%EB%B2%A0%EB%93%9C%EB%AA%BD-%EC%97%90%EC%9D%B4%ED%8B%B0-%EC%88%98%EB%94%A9-%ED%81%AC%EB%A6%BC/75/category/25/display/1/
Erythema,베베드몽 크리미 버블 워시 앤 Shampoo,BodayWash_Shampoo,Scalp,진정,"락토바실러스용해, 코코넛야자Oil, 자몽껍질Oil, 참나무뿌리, 유향나무Oil, 오렌지껍질Oil, 잉카인치Oil","30,000원/230ml",한국,,http://bebedemong.com/product/%EB%B2%A0%EB%B2%A0%EB%93%9C%EB%AA%BD-%ED%81%AC%EB%A6%AC%EB%AF%B8-%EB%B2%84%EB%B8%94-%EC%9B%8C%EC%8B%9C-%EC%95%A4-%EC%83%B4%ED%91%B8/63/category/25/display/1/
Erythema,베베드몽 베이비 Oil,Oil,Face,보습,"아몬드Oil, 마카다미아씨Oil, 잉카인치Oil, 올리브Oil, 달맞이꽃Oil, 호호바씨Oil","25,000원/100ml",한국,,http://bebedemong.com/product/%EB%B2%A0%EB%B2%A0%EB%93%9C%EB%AA%BD-%EB%B2%A0%EC%9D%B4%EB%B9%84-%EC%98%A4%EC%9D%BC/62/category/25/display/1/
Erythema,베베드몽 울트라 모이스처 Cream,Cream,Face,"수분, 진정, 장벽강화","세라마이드, 피토스핑고신, 베타글루칸, 판테놀, 해바라기씨Oil, 콩스테롤, 시어버터, 잉카인치Oil","32,000원/100g",한국,,http://bebedemong.com/product/%EB%B2%A0%EB%B2%A0%EB%93%9C%EB%AA%BD-%EC%9A%B8%ED%8A%B8%EB%9D%BC-%EB%AA%A8%EC%9D%B4%EC%8A%A4%EC%B2%98-%ED%81%AC%EB%A6%BC/61/category/25/display/1/
Erythema,아토99 사이프러스 Cream,Cream,Face,"보습, 가려움완화","편백수, 발효 연꽃수, 녹차, 병풀, 알란토인, 감초, 산자나무열매, 마치현","15,800원/100ml",한국,,https://www.coupang.com/vp/products/2125092022?itemId=3606177241&vendorItemId=71591840044&q=%EC%95%84%ED%86%A099&itemsCount=21&searchId=bda1964205424d5aa561f0a9f0dc1fbf&rank=1&isAddedCart=
Lichenification,아이소이 아토 스마일 Oil(아토씨익Oil),Oil,Face,"보습, 가려움 완화,","세라마이드, 호호바씨 Oil, 보리지씨 Oil, 메도우폼씨 Oil, 동백나무씨 Oil, 마카다미아 Oil, 달맞이꽃 Oil, 스쿠알란, 병풀추출물 등","33,000원/100ml",한국,,https://www.isoi.co.kr/product/goods_detail?ct=&goods_no=2786
Lichenification,아이소이 아토 쿨 워시(쿨쿨아토워시),Body_wash,Body,"가려움 완화, 쿨링, 보습","코코일타우레이트, 대나무수, 판테놀, 병풀추출물 등","29,000원/250ml",한국,,https://www.isoi.co.kr/product/goods_detail?ct=&goods_no=2787
Lichenification,아토리엔 세라마이드 Serum,Serum,Face,"피부장벽 강화, 보습 ",,"40,000원/50g",한국,,https://atolian.kr/product/detail.html?product_no=9&cate_no=1&display_group=2
Lichenification,편강율 블루라벨 아토Lotion,Lotion,Body,"보습, 각질개선","우레아(보습, 피부장벽 형성)","11,890원/290ml",한국,,https://www.coupang.com/vp/products/119158625?itemId=355229481&vendorItemId=3865096923&q=%EC%95%84%ED%86%A0%ED%94%BC%EB%A1%9C%EC%85%98&itemsCount=36&searchId=2822779888624729bb46a29ade2eb650&rank=1&isAddedCart=
Lichenification,닥터바이오 에코 모이스처 Lotion,Lotion,Body,"보습, 피부진정","자일리틸글루코사이드(유,수분 밸런스 조절), 세라마이드엔피(피부진정, 수분 보습 유지), 알란토인(보습), 베타인(보습), 판테놀(보습)","20,400원/480g",한국,,https://doctorbio.kr/?bbseGoods=34
Lichenification,닥터바이오 Cream,Cream,Face,"보습, 유수분 밸런스","자일리틸글루코사이드(유,수분 밸런스 조절), 세라마이드엔피(피부진정, 수분 보습 유지), 알란토인(보습), 베타인(보습), 판테놀(보습)","20,400원/300g",한국,,https://doctorbio.kr/?bbseGoods=33
Lichenification,닥터바이오 수딩Gel,Gel,Face,"보습, 쿨링","자일리틸글루코사이드(유,수분 밸런스 조절), 판테놀(보습)","19,400원/240g",한국,,https://doctorbio.kr/?bbseGoods=35
Lichenification,세타필 모이스춰라이징 Lotion,Lotion,Body,보습,,"11,510원/473ml",캐나다,,https://www.coupang.com/vp/products/76663?itemId=133417&vendorItemId=3000258621&q=%EC%95%84%ED%86%A0%ED%94%BC%EB%A1%9C%EC%85%98&itemsCount=36&searchId=2822779888624729bb46a29ade2eb650&rank=3&isAddedCart=
Lichenification,세타필 모이스춰라이징 Cream,Cream,Face,보습,,"14,000원/453g",캐나다,,"https://www.coupang.com/vp/products/11737117?vendorItemId=3000270819&sourceType=SDP_ALSO_VIEWED&rmdId=46935a63648d4a348d888ee1bc40af62&eventLabel=recommendation_widget_pc_sdp_001&platform=web&rmdABTestInfo=9176:A,8088:A,8233:C,8091:A,8534:A&rmdValue=p76663:vt-1.0.0:p11737117&isAddedCart="
